activityId,companyName,establishmentName,workerId,date,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateRuptures,rateOutStorage,mixSize,averageRating,duration,marker
ObjectId(5dc1c6a67b0e8300024d3d18),ANTHOR TECNOLOGIA,Maxxi - Pinhais -  Pinhais,5da2714befaf4f000224c5cb,2019-11-06,0,0,0,,,,0,117.0,1
ObjectId(5dc5ba16ba79c00002a0c90a),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5d1fa4239445ca0002ad77d8,2019-11-09,0,0,0,,,,0,21.0,1
ObjectId(5dc5ba280e95ac0002894a86),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5d1fa4239445ca0002ad77d8,2019-11-11,0,0,0,,,,0,15.0,1
ObjectId(5dca31d78ef8fa000295f70e),ANTHOR TECNOLOGIA,Maxxi - Pinhais -  Pinhais,5d1fa4239445ca0002ad77d8,2019-11-12,0,0,0,,,,0,18.0,1
ObjectId(5dd324833dbfa200025fd3e4),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d214ecd3cc3870002993d43,2019-11-19,0,0,0,,,,0,25.0,1
ObjectId(5dd32483444054000283ce54),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d214ecd3cc3870002993d43,2019-11-19,0,0,0,,,,0,14.0,1
ObjectId(5dd324837484410002440405),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d214ecd3cc3870002993d43,2019-11-19,0,0,0,,,,0,46.0,1
ObjectId(5dd45dd055cba70002c8a628),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-20,0,0,0,,,,0,86.0,1
ObjectId(5dd45dd09fcfc9000220223f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-20,0,0,0,,,,0,173.0,1
ObjectId(5dd4be454377350002dc71c8),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5d1fa4239445ca0002ad77d8,2019-11-23,0,0,0,,,,0,22.0,1
ObjectId(5dd4bed584f5a70002dcba50),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5d1fa4239445ca0002ad77d8,2019-11-25,0,0,0,,,,0,16.0,1
ObjectId(5dd838ac70898e00023d9835),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2019-11-23,0,0,0,,,,0,68.0,1
ObjectId(5dd838ac90b7fb00022c61cf),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2019-11-23,0,0,0,,,,0,25.0,1
ObjectId(5dd838acf1a89900020bd617),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2019-11-23,0,0,0,,,,0,52.0,1
ObjectId(5dd8a7d8641cb100022eebd6),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5d16487bb67b2200027fd0b0,2019-11-30,0,0,0,,,,0,24.0,1
ObjectId(5dd9f237cf6c080002cf31fc),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-25,0,0,0,,,,0,48.0,1
ObjectId(5ddb4ad74a017300021806af),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5d1fa4239445ca0002ad77d8,2019-12-02,0,0,0,,,,0,19.0,1
ObjectId(5ddc250d0401e80002c8fd09),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-26,0,0,0,,,,0,126.0,1
ObjectId(5ddc250d04cbe900022541de),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-26,0,0,0,,,,0,72.0,1
ObjectId(5ddc250d7c06c40002da44c4),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-26,0,0,0,,,,0,101.0,1
ObjectId(5dddb2ce772ff900027f447f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-27,0,0,0,,,,0,105.0,1
ObjectId(5dddb2cee079c500029f9932),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-27,0,0,0,,,,0,121.0,1
ObjectId(5dddb2cefc4b7f0002cea1a7),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-27,0,0,0,,,,0,81.0,1
ObjectId(5de04ef4f47dcd00023fc448),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-29,0,0,0,,,,0,66.0,1
ObjectId(5de04ef4f47dcd00023fc44d),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-11-29,0,0,0,,,,0,38.0,1
ObjectId(5de1db358f5e96000267899f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-02,0,0,0,,,,0,73.0,1
ObjectId(5de1db358f5e9600026789a4),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-02,0,0,0,,,,0,39.0,1
ObjectId(5deb1ceeab8c960002927cc1),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5d16487bb67b2200027fd0b0,2019-12-14,0,0,0,,,,0,20.0,1
ObjectId(5decf38e1944cb0002efe84d),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-09,0,0,0,,,,0,72.0,1
ObjectId(5dedbfe12139730002232450),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5cc764c5e3cc6f00387529f3,2019-12-16,0,0,0,,,,0,165.0,1
ObjectId(5deef259ddb0c600020576f5),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-10,0,0,0,,,,0,104.0,1
ObjectId(5df1ad380932eb00025eb050),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-13,0,0,0,,,,0,30.0,1
ObjectId(5df310330e06c40002f68477),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-13,0,0,0,,,,0,111.0,1
ObjectId(5df3103356ffcd0002dd2316),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d54c7b7412b660002d5a1e9,2019-12-13,0,0,0,,,,0,43.0,1
ObjectId(5df4574cbcaf240002e8834c),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5d1fa4239445ca0002ad77d8,2019-12-21,0,0,0,,,,0,18.0,1
ObjectId(5df6fa5df2701b0002dfa1ac),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5d1fa4239445ca0002ad77d8,2019-12-23,0,0,0,,,,0,13.0,1
ObjectId(5df80ea30a88bf0002b73713),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df04ddc630d060002bf8179,2019-12-17,0,0,0,,,,0,81.0,1
ObjectId(5df80ea3ab13e70002ac7fe3),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df04ddc630d060002bf8179,2019-12-17,0,0,0,,,,0,59.0,1
ObjectId(5df996361384a1000298f36d),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-18,0,0,0,,,,0,187.0,1
ObjectId(5df996367137d500023e3e55),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-18,0,0,0,,,,0,138.0,1
ObjectId(5dfae7b8e3babb0002afac1f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df04ddc630d060002bf8179,2019-12-19,0,0,0,,,,0,98.0,1
ObjectId(5dfc393a6b25e500022d66b9),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-20,0,0,0,,,,0,15.0,1
ObjectId(5dfc393a714b8700023d862f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-20,0,0,0,,,,0,65.0,1
ObjectId(5dfd8ab7d1c8c70002b3d599),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-21,0,0,0,,,,0,153.0,1
ObjectId(5dfd8ab7d1c8c70002b3d59e),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-21,0,0,0,,,,0,40.0,1
ObjectId(5dfd91e5f5d5640002750980),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5cbf7e97c988da0039803bfb,2019-12-28,0,0,0,,,,0,54.0,1
ObjectId(5e002db8e2e22d00022ed5ef),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df3dc78206d3a00029bcf08,2019-12-23,0,0,0,,,,0,50.0,1
ObjectId(5e0034d2e2e22d00022ed873),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5cbf7e97c988da0039803bfb,2019-12-30,0,0,0,,,,0,27.0,1
ObjectId(5e017f3b4fdeac00028530c3),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-24,0,0,0,,,,0,69.0,1
ObjectId(5e02d0b709b11c000297d342),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-26,0,0,0,,,,0,31.0,1
ObjectId(5e0573b96e5c7f0002b3f908),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-27,0,0,0,,,,0,26.0,1
ObjectId(5e0573b9d4df8f00020e05a1),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-27,0,0,0,,,,0,17.0,1
ObjectId(5e0573b9ea6a540002ef7b1a),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-27,0,0,0,,,,0,54.0,1
ObjectId(5e06c538525fda00023ee4aa),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-28,0,0,0,,,,0,9.0,1
ObjectId(5e06c538525fda00023ee4af),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2019-12-28,0,0,0,,,,0,67.0,1
ObjectId(5e06cc5555ba14000218d9ea),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Fazendinha,5cbf7e97c988da0039803bfb,2020-01-04,0,0,0,,,,0,33.0,1
ObjectId(5e096839f54aec00020ff1cb),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2019-12-30,0,0,0,,,,0,16.0,1
ObjectId(5e096f6d449f25000220dce1),ANTHOR TECNOLOGIA,Maxxi - Curitiba - Boqueirão,5d16487bb67b2200027fd0b0,2020-01-06,0,0,0,,,,0,145.0,1
ObjectId(5e0ab9b7a77dba0002a173f6),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2019-12-31,0,0,0,,,,0,35.0,1
ObjectId(5e0d5cb60881b30002f836d7),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-02,0,0,0,,,,0,39.0,1
ObjectId(5e0d5cb6399b0500023f1da2),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-02,0,0,0,,,,0,14.0,1
ObjectId(5e0fffbc753b2d0002241f47),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-04,0,0,0,,,,0,25.0,1
ObjectId(5e0fffbc8b36bf00028c3347),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-04,0,0,0,,,,0,34.0,1
ObjectId(5e0fffbc8b36bf00028c334c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-04,0,0,0,,,,0,34.0,1
ObjectId(5e107f0f753b2d0002242f87),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-04,0,0,0,,,,0,38.0,1
ObjectId(5e12a2b7c2695f0002218d91),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-06,0,0,0,,,,0,15.0,1
ObjectId(5e13f439737f570002c19e75),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-07,0,0,0,,,,0,62.0,1
ObjectId(5e13f439f6c1880002be3c27),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-07,0,0,0,,,,0,86.0,1
ObjectId(5e13f43abc37870002d605e9),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-07,0,0,0,,,,0,12.0,1
ObjectId(5e1545bd10dcc600023211ee),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-08,0,0,0,,,,0,1.0,1
ObjectId(5e1545bdf5f73c000263246b),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-08,0,0,0,,,,0,47.0,1
ObjectId(5e154944eca21f0002976650),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-08,0,0,0,,,,0,372.0,1
ObjectId(5e15494510dcc600023211ff),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df2b7f2aa19a70002d935d9,2020-01-08,0,0,0,,,,0,183.0,1
ObjectId(5e154945eca21f0002976655),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df2b7f2aa19a70002d935d9,2020-01-08,0,0,0,,,,0,109.0,1
ObjectId(5e16973b4aab170002abdbb2),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-09,0,0,0,,,,0,87.0,1
ObjectId(5e16973b4aab170002abdbb7),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-09,0,0,0,,,,0,372.0,1
ObjectId(5e16973bc6758a0002a07dbd),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-09,0,0,0,,,,0,463.0,1
ObjectId(5e16973bc6758a0002a07dc2),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5deffda92e207600025a0a75,2020-01-09,0,0,0,,,,0,267.0,1
ObjectId(5e17e8b93fbdd90002fa396f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-10,0,0,0,,,,0,104.0,1
ObjectId(5e17e8b93fbdd90002fa3974),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-10,0,0,0,,,,0,74.0,1
ObjectId(5e17e8b9f5f4ab000236d214),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-10,0,0,0,,,,0,71.0,1
ObjectId(5e193a39596e6000025921f2),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-11,0,0,0,,,,0,64.0,1
ObjectId(5e193a3967cf710002eb571c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-11,0,0,0,,,,0,41.0,1
ObjectId(5e193a39ccfc3f00028238f6),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-11,0,0,0,,,,0,74.0,1
ObjectId(5e1beee7222bf5000294d409),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-13,0,0,0,,,,0,75.0,1
ObjectId(5e1d2ebbc93faf000202f8c2),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-14,0,0,0,,,,0,85.0,1
ObjectId(5e1e803cefa2f70002c40a1c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-15,0,0,0,,,,0,83.0,1
ObjectId(5e20c11b391699000287d474),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dead91d063fcb0002d5c88c,2020-01-17,0,0,0,,,,0,67.0,1
ObjectId(5e20c11d4fc27b000232aa3c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dee7b85bb3f200002f887ef,2020-01-17,0,0,0,,,,0,61.0,1
ObjectId(5e21233af5a7a900021ad15c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d214ecd3cc3870002993d43,2020-01-17,0,0,0,,,,0,11.0,1
ObjectId(5e2274c33815f60002474a1d),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-18,0,0,0,,,,0,28.0,1
ObjectId(5e2274c34e83df00023ef6dc),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-01-18,0,0,0,,,,0,93.0,1
ObjectId(5e2274c64e83df00023ef6e1),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-18,0,0,0,,,,0,39.0,1
ObjectId(5e2517c612ce1e0002ca19a9),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-20,0,0,0,,,,0,68.0,1
ObjectId(5e2517c6227dab00022a56b7),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-20,0,0,0,,,,0,61.0,1
ObjectId(5e27bac561f7c10002ab3c36),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dee7b85bb3f200002f887ef,2020-01-22,0,0,0,,,,0,78.0,1
ObjectId(5e290c3c0b198400020dc524),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-23,0,0,0,,,,0,65.0,1
ObjectId(5e290c3c3f5cb300025f5814),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-23,0,0,0,,,,0,74.0,1
ObjectId(5e290c3d0b198400020dc529),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-23,0,0,0,,,,0,41.0,1
ObjectId(5e2a5dbe4996e800022e7d8c),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-24,0,0,0,,,,0,56.0,1
ObjectId(5e2a5dbe5d2fa800028e541b),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-24,0,0,0,,,,0,38.0,1
ObjectId(5e2a5dc14996e800022e7da5),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-24,0,0,0,,,,0,63.0,1
ObjectId(5e2baf3f7c3a810002d2a5d8),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-25,0,0,0,,,,0,33.0,1
ObjectId(5e2baf3ffa7aef0002df6b3d),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-25,0,0,0,,,,0,37.0,1
ObjectId(5e2baf3ffa7aef0002df6b42),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-25,0,0,0,,,,0,26.0,1
ObjectId(5e2baf427c3a810002d2a5dd),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5d387f53d31d0e0002015b55,2020-01-25,0,0,0,,,,0,41.0,1
ObjectId(5e2e52439ce42a000225e5d7),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-27,0,0,0,,,,0,52.0,1
ObjectId(5e2e5243f63a960002dbb9ab),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-27,0,0,0,,,,0,57.0,1
ObjectId(5e2e5245f63a960002dbb9b0),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-27,0,0,0,,,,0,51.0,1
ObjectId(5e30f54228eede0002b9c4ee),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-29,0,0,0,,,,0,45.0,1
ObjectId(5e30f54228eede0002b9c4f3),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-29,0,0,0,,,,0,36.0,1
ObjectId(5e30f546568ab50002d0be76),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-29,0,0,0,,,,0,65.0,1
ObjectId(5e3246c1354e4d0002d3d7ac),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5deffda92e207600025a0a75,2020-01-30,0,0,0,,,,0,134.0,1
ObjectId(5e339840c7919f0002c155b1),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-31,0,0,0,,,,0,33.0,1
ObjectId(5e339840c7919f0002c155b6),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-31,0,0,0,,,,0,45.0,1
ObjectId(5e339843c7919f0002c155c1),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-01-31,0,0,0,,,,0,47.0,1
ObjectId(5e34e9be0ff1c8000221f84e),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5df42838b164a5000205f26b,2020-02-01,0,0,0,,,,0,73.0,1
ObjectId(5e34e9beb788f80002ffc884),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-02-01,0,0,0,,,,0,52.0,1
ObjectId(5e34e9c2b788f80002ffc88f),ANTHOR TECNOLOGIA,Camilo atacadista - Maringá - Centro,5dec10bef3609700028887a4,2020-02-01,0,0,0,,,,0,42.0,1
ObjectId(5d006e3c41c48900020f3dbe),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5cf7ecd0530e8a000254d579,2019-06-19,0,0,14,0.0,0.0,44,0,35.0,1
ObjectId(5d0705c1670ae40002994f6a),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5cc77920e3cc6f003875753a,2019-06-24,14,0,14,0.31818181818181818,0.0,44,0,30.0,1
ObjectId(5d08654c9805e60002958fad),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5cf7ecd0530e8a000254d579,2019-06-18,12,16,17,0.27272727272727271,0.36363636363636365,44,0,122.0,1
ObjectId(5d164bf187a0ef0002df6eb5),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Nilo Peçanha,5cbf7e97c988da0039803bfb,2019-06-29,14,20,19,0.31818181818181818,0.45454545454545453,44,0,85.0,1
ObjectId(5d164bf287a0ef0002df6eb9),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Nilo Peçanha,5cbf7e97c988da0039803bfb,2019-06-30,17,20,18,0.38636363636363635,0.45454545454545453,44,0,93.0,1
ObjectId(5d164bf287a0ef0002df6ec1),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Nilo Peçanha,5cbf7e97c988da0039803bfb,2019-07-02,13,4,18,0.29545454545454547,0.090909090909090912,44,0,101.0,1
ObjectId(5d164bf287a0ef0002df6ec5),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Nilo Peçanha,5cbf7e97c988da0039803bfb,2019-07-03,16,19,18,0.36363636363636365,0.43181818181818182,44,0,66.0,1
ObjectId(5d164bf387a0ef0002df6ec9),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Nilo Peçanha,5cbf7e97c988da0039803bfb,2019-07-04,17,23,18,0.38636363636363635,0.52272727272727271,44,0,82.0,1
ObjectId(5d16e5d76fcfd20002afadaa),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5ce92798b9a0660034752df0,2019-06-29,15,21,20,0.34090909090909088,0.47727272727272729,44,0,82.0,1
ObjectId(5d197ac14e1019000279d1b9),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5cc77920e3cc6f003875753a,2019-07-08,6,0,0,0.13636363636363635,0.0,44,0,31.0,1
ObjectId(5d22b53b5c3a1c0002977ce4),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5cc77920e3cc6f003875753a,2019-07-15,6,0,6,0.13636363636363635,0.0,44,0,26.0,1
ObjectId(5d295ac8b3f5570002b6dabb),BLUE ALIMENTOS EIRELI,Condor - Curitiba - Pinheirinho,5d0272b3a3b8dc0002c2e147,2019-07-13,13,7,14,0.29545454545454547,0.15909090909090909,44,0,106.0,1
ObjectId(5cf885543e36ee0002dd8f52),LA VIOLETERA,Vicari - Fazenda Velha,5cc764c5e3cc6f00387529f3,2019-06-13,2,4,2,0.11764705882352941,0.23529411764705882,17,0,13.0,1
ObjectId(5d1434e1f777810002d5d76a),LA VIOLETERA,Vicari - Fazenda Velha,5cc764c5e3cc6f00387529f3,2019-07-04,5,6,5,0.29411764705882354,0.35294117647058826,17,0,13.0,1
ObjectId(5d1d6f41fe40a5000230eff4),LA VIOLETERA,Vicari - Fazenda Velha,5ce94f8bb9a0660034757fae,2019-07-11,1,2,1,0.058823529411764705,0.11764705882352941,17,0,10.0,1
ObjectId(5cf885593e36ee0002dd8f56),LA VIOLETERA,Vicari - Centro,5cc764c5e3cc6f00387529f3,2019-06-13,2,6,2,0.11764705882352941,0.35294117647058826,17,0,13.0,1
ObjectId(5d01bfd4b326b400023c0dc5),LA VIOLETERA,Vicari - Centro,5ce94f8bb9a0660034757fae,2019-06-20,7,14,7,0.41176470588235292,0.82352941176470584,17,0,31.0,1
ObjectId(5d0afa5f4b66b60002926585),LA VIOLETERA,Vicari - Centro,5cec9688b9a06600347c352b,2019-06-27,3,11,3,0.17647058823529413,0.6470588235294118,17,0,36.0,1
ObjectId(5d1d6f41fe40a5000230eff8),LA VIOLETERA,Vicari - Centro,5ce94f8bb9a0660034757fae,2019-07-11,3,7,3,0.17647058823529413,0.41176470588235292,17,0,13.0,1
ObjectId(5cf885603e36ee0002dd8f5a),LA VIOLETERA,Vicari - Iguaçu,5cc764c5e3cc6f00387529f3,2019-06-13,2,5,3,0.11764705882352941,0.29411764705882354,17,0,9.0,1
ObjectId(5d01bfe3b326b400023c0dc9),LA VIOLETERA,Vicari - Iguaçu,5ce94f8bb9a0660034757fae,2019-06-20,0,0,4,0.0,0.0,17,0,25.0,1
ObjectId(5d0b084f4a7d9b0002e4d04c),LA VIOLETERA,Super G - Jardim Botânico,5cc764c5e3cc6f00387529f3,2019-06-20,15,17,15,0.88235294117647056,1.0,17,0,16.0,1
