activityId;companyName;establishmentName;workerId;date;numberOfRuptures;numberProductsOutStorage;numberProductsOutShelf;rateRuptures;rateOutStorage;mixSize;duration;numberOfPictures;averageRating;marker
ObjectId(5e061a0b37358b0002339236);MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;5dec10bef3609700028887a4;27/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e061ab137358b0002339274);MR. CRUMS;Big - Curitiba - Av. das Torres;5cf955a7a5a53e0002640d8b;27/12/2019;0;0;0;0.0;0.0;5;0;10;5;0
ObjectId(5e061ab137358b0002339278);NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Av. das Torres;5cf955a7a5a53e0002640d8b;27/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e062882a96a7d00026593ba);MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;5cf6c994a68a4d0002e06fdf;27/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e06500ca452720002198351);MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;5cbf7e97c988da0039803bfb;27/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e065a6961094b0002589000);COCA-COLA FEMSA;Walmart - Curitiba - Juvevê;5dbd7ddca7c24d0002f596bd;29/12/2019;0;0;0;0.0;0.0;28;59.0;17;1;1
ObjectId(5e065b4616b1630002da87fb);MOINHO DO NORDESTE;Condor - Curitiba - Santa Quitéria;5d1b8973b204600002a2b3c0;27/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e065b4616b1630002da87ff);ROOTS TO GO;Condor - Curitiba - Santa Quitéria;5d1b8973b204600002a2b3c0;27/12/2019;0;1;0;0.0;0.2;5;0;10;5;0
ObjectId(5e067f8672b24400027dd202);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5dcd1e4497f3a60002d3bcff;27/12/2019;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e068d9972b24400027dd567);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5cdb523eb3429500346a8bcc;27/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e068d998b14f60002f6b7e8);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5cdb523eb3429500346a8bcc;27/12/2019;0;0;0;0.0;0.0;3;0;6;1;1
ObjectId(5e069a198b14f60002f6bc57);MOINHO DO NORDESTE;Condor - Curitiba - Cajuru;5dcd1e4497f3a60002d3bcff;27/12/2019;0;1;0;0.0;0.33333333333333331;3;0;6;4;0
ObjectId(5e06cc77525fda00023ee939);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5dfd21e82954a70002cd4155;04/01/2020;0;0;0;0.0;0.0;3;35.0;23;2;1
ObjectId(5e06cc7d525fda00023ee957);MOINHO DO NORDESTE;Condor - Campo Largo - Centro;5d0983ec6045c10002f8d5f6;04/01/2020;0;1;0;0.0;0.33333333333333331;3;54.0;4;2;1
ObjectId(5e06cc83c211c30002b1192c);MOINHO DO NORDESTE;Condor - Almirante Tamandaré - Alto Pinheiros;5dea5a8b495b9d000273b486;04/01/2020;0;0;0;0.0;0.0;3;4.0;4;2;1
ObjectId(5e09dfd2f54aec00020fff83);MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;5dec10bef3609700028887a4;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e09e11df54aec0002100097);CONDOR MATRIZ;Condor - Joinville - América;5dbcd300677cf500027903a3;06/01/2020;0;0;0;0.0;0.0;55;30.0;8;1;1
ObjectId(5e09e9f8036c7d00020dda65);MOINHO DO NORDESTE;Condor - Joinville - Itaum;5dbcd300677cf500027903a3;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e09e9f8036c7d00020dda69);ROOTS TO GO;Condor - Joinville - Itaum;5dbcd300677cf500027903a3;30/12/2019;0;3;0;0.0;0.6;5;0;10;5;0
ObjectId(5e09f1b1e2ed2f0002cdc0b7);MOINHO DO NORDESTE;Condor - Araucária - BR;5dbc21b2e883f000021556ce;30/12/2019;0;2;0;0.0;0.66666666666666663;3;0;6;4;0
ObjectId(5e09f3f5e2ed2f0002cdc1e9);MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e09fcd2cd56620002651576);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;5dd03193d974f4000213e579;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e09fd41e2ed2f0002cdca8e);MOINHO DO NORDESTE;Condor -  Londrina;5d669adf3a6c7e0002b841f0;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e09fec9cd56620002651776);MOINHO DO NORDESTE;Condor -  Araucária - Bairro Costeira;5dbc21b2e883f000021556ce;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0a1fa33491d4000259556d);MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;5d1b8973b204600002a2b3c0;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0a2532109d15000245d44b);MOINHO DO NORDESTE;Condor - Curitiba - Brasília;5dbc21b2e883f000021556ce;30/12/2019;0;1;0;0.0;0.33333333333333331;3;0;6;4;0
ObjectId(5e0a2666109d15000245d5ff);MOINHO DO NORDESTE;Condor - Joinville - América;5dbcd300677cf500027903a3;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0a2666109d15000245d603);ROOTS TO GO;Condor - Joinville - América;5dbcd300677cf500027903a3;30/12/2019;0;4;0;0.0;0.8;5;0;10;5;0
ObjectId(5e0a32d099bacf0002b4607c);MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;5dbc21b2e883f000021556ce;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0a3dd91b1c620002da2d96);DOM ELISEO;Condor - Curitiba - Torres;5dece14b4071440002532ae1;30/12/2019;0;5;0;0.0;0.7142857142857143;7;0;14;4;0
ObjectId(5e0a3e910b342d00021264b2);COCA-COLA FEMSA;Maxxi - Curitiba - Boqueirão;5df0f157585efe000206b2ef;03/01/2020;0;0;0;0.0;0.0;28;8.0;16;1;1
ObjectId(5e0a44c75a27880002d25e5b);MOINHO DO NORDESTE;Condor - Ponta Grossa - Jd. Carvalho;5dc1e88767625a0002d06324;30/12/2019;0;1;0;0.0;0.33333333333333331;3;0;6;1;1
ObjectId(5e0a51f60b342d0002126b31);MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;5d1fffcea074a90002146a5e;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0a5d0364d69a000287f3c6);MOINHO DO NORDESTE;Condor - Ponta Grossa - Nova Rússia;5dc1e88767625a0002d06324;30/12/2019;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0a67e364d69a000287f7b5);MOINHO DO NORDESTE;Condor - Ponta Grossa - Oficinas;5dd55e22d49b8e0002893a62;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0a6c86b9ee4e0002819d65);MOINHO DO NORDESTE;Condor - Curitiba - Santa Quitéria;5d1b8973b204600002a2b3c0;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0a76a664d69a000287ff68);MOINHO DO NORDESTE;Condor - Colombo - Maracanã;5da9244397fc8600020d7556;30/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0a7c3a64d69a000287ffcf);MOINHO DO NORDESTE;Condor - Curitiba - Marechal;5de3d6c048d3f900024ea7e3;30/12/2019;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e0a82ed64d69a00028800ba);MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;5d2b478afee3f400023e27af;30/12/2019;0;0;0;0.0;0.0;3;0;6;3;0
ObjectId(5e0a9c7564d69a0002880473);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5dbdb2f6a7c24d0002f5aab0;30/12/2019;0;2;0;0.0;0.66666666666666663;3;0;6;5;0
ObjectId(5e0ac0feb9ee4e000281ab57);NOVA ALIANÇA;Condor - Ponta Grossa - Oficinas;5dfa6d413add2d00027d7ecd;07/01/2020;0;0;0;0.0;0.0;13;17.0;4;2;1
ObjectId(5e0b377aa03e070002ad46d2);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;5dd03193d974f4000213e579;31/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0b377aa03e070002ad46d6);ROOTS TO GO;Condor - São José dos Pinhais - Rua Joinville;5dd03193d974f4000213e579;31/12/2019;0;3;0;0.0;0.6;5;0;10;5;0
ObjectId(5e0b7521bf914300027508e1);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5daa32561f47c700024aa1f6;31/12/2019;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0ba5730bc19e0002cfd75a);ROOTS TO GO;Condor - Curitiba - Torres;5dece14b4071440002532ae1;31/12/2019;0;0;0;0.0;0.0;5;0;10;4;0
ObjectId(5e0bb06037ab11000202917d);MOINHO DO NORDESTE;Condor - Curitiba - Derosso;5dae1bdcfd8abd000253b680;31/12/2019;0;2;0;0.0;0.66666666666666663;3;0;6;5;0
ObjectId(5e0c1273b859b90002cdab89);MOINHO DO NORDESTE;Condor - Ponta Grossa - Oficinas;5de80b7e97e4240002df9ea4;08/01/2020;0;0;0;0.0;0.0;3;36.0;4;2;1
ObjectId(5e0d63f72768000002ddbc3d);NOVA ALIANÇA;Super Muffato - Ponta Grossa - Uvaranas;5e076de374d8df0002d03163;09/01/2020;0;0;0;0.0;0.0;12;0;0;1;1
ObjectId(5e0e316edffb4e000288ee03);COCA-COLA FEMSA;Condor - Curitiba - Novo Mundo;5df0f157585efe000206b2ef;05/01/2020;0;0;0;0.0;0.0;314;41.0;15;2;1
ObjectId(5e0e3170988f620002d01b14);COCA-COLA FEMSA;Condor - Curitiba - Pinheirinho;5df0f157585efe000206b2ef;05/01/2020;0;0;0;0.0;0.0;314;12.0;20;2;1
ObjectId(5e0e31d5988f620002d01b40);COCA-COLA FEMSA;Condor - Curitiba - Marechal;5dc54a2c24b821000264b1e9;05/01/2020;0;0;0;0.0;0.0;314;76.0;29;2;1
ObjectId(5e0e31d5dffb4e000288ee2b);COCA-COLA FEMSA;Condor - Curitiba - Santa Quitéria;5e0883c967dd340002954f11;05/01/2020;0;0;0;0.0;0.0;314;253.0;22;1;1
ObjectId(5e0e3504dffb4e000288ee8f);COCA-COLA FEMSA;Condor - Curitiba - Sítio Cercado;5dd0aa510ab3830002cda43b;03/01/2020;0;0;0;0.0;0.0;314;70.0;18;1;1
ObjectId(5e0e3a92056c530002cb58b0);COCA-COLA FEMSA;Condor - Curitiba - Sítio Cercado;5dd0aa510ab3830002cda43b;03/01/2020;0;0;0;0.0;0.0;28;104.0;15;1;1
ObjectId(5e0e3b00d88d7300023ad229);COCA-COLA FEMSA;Condor - São José dos Pinhais - Centro;5df0f157585efe000206b2ef;04/01/2020;0;0;0;0.0;0.0;115;8.0;19;2;1
ObjectId(5e0eb5651d3f3c0002b69bfd);LIZER DISTRIBUIDORA;Verde Mais - Hauer;5cc764c5e3cc6f00387529f3;10/01/2020;0;13;0;0.0;0.9285714285714286;14;48.0;4;1;1
ObjectId(5e0eb5791d3f3c0002b69c05);CONDOR MATRIZ;Condor - Curitiba - Champagnat;5db72bbd2546450002800f62;10/01/2020;0;0;0;0.0;0.0;61;73.0;24;1;1
ObjectId(5e0f2d6dc86dca0002e6a78d);MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;03/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0f2d6dc86dca0002e6a791);ROOTS TO GO;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;03/01/2020;0;5;0;0.0;1.0;5;0;10;1;1
ObjectId(5e0f316811dffe0002a2d159);MOINHO DO NORDESTE;Condor - Curitiba - Marechal;5d1eb0ac05834f0002a6f85f;03/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;4;0
ObjectId(5e0f41d3aa246b00026c3906);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;5de71d91c46ae70002e5e4eb;03/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0f487c6e9c8e0002278b6d);MOINHO DO NORDESTE;Condor - Curitiba - Santa Cândida;5d1a41a00c2bf400022ff486;03/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0f5038aa246b00026c3b6c);ROOTS TO GO;Condor - São José dos Pinhais - Centro;5de71d91c46ae70002e5e4eb;03/01/2020;0;4;0;0.0;0.8;5;0;10;1;1
ObjectId(5e0f59826e9c8e000227994d);NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Portão;5da5f89c3778a80002097293;03/01/2020;0;3;0;0.0;1.0;3;0;6;5;0
ObjectId(5e0f65bec240930002726c80);ROOTS TO GO;Condor - Curitiba - Boa Vista;5d1a41a00c2bf400022ff486;03/01/2020;0;0;0;0.0;0.0;5;0;10;3;0
ObjectId(5e0f6c6ec2409300027271d7);ROOTS TO GO;Condor - Curitiba - Ahú;5d1a41a00c2bf400022ff486;03/01/2020;0;4;0;0.0;0.8;5;0;10;3;0
ObjectId(5e0f7c1586746f0002b2c904);MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;5cbf7e97c988da0039803bfb;03/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0f809a86746f0002b2cdab);ROOTS TO GO;Condor - Curitiba - João Bettega;5dbc21b2e883f000021556ce;03/01/2020;0;5;0;0.0;1.0;5;0;10;3;0
ObjectId(5e0f825986746f0002b2ced0);MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;5ce897b9b9a066003474ac32;03/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e0f85a18bad2d0002f7b0d2);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5d1a41a00c2bf400022ff486;03/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e0f8e5b684bcd0002a26827);MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;5de3d6c048d3f900024ea7e3;03/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e0f90c4381c360002f81060);ROOTS TO GO;Condor - Curitiba - Nilo Peçanha;5cbf7e97c988da0039803bfb;03/01/2020;0;3;0;0.0;0.6;5;0;10;5;0
ObjectId(5e0f9a83632e9c0002223923);ROOTS TO GO;Condor - Curitiba - Santa Felicidade;5d1a41a00c2bf400022ff486;03/01/2020;0;0;0;0.0;0.0;5;0;10;2;1
ObjectId(5e0f9d8bcdc884000274e6ef);COCA-COLA FEMSA;Condor - Curitiba - Campo Comprido;5ddc5f0563d849000252747e;06/01/2020;0;0;0;0.0;0.0;174;0;41;2;1
ObjectId(5e0fa3c0632e9c00022240ca);MOINHO DO NORDESTE;Condor - Ponta Grossa - Nova Rússia;5dd55e22d49b8e0002893a62;03/01/2020;0;0;0;0.0;0.0;3;0;6;3;0
ObjectId(5e0fa3c0632e9c00022240ce);ROOTS TO GO;Condor - Ponta Grossa - Nova Rússia;5dd55e22d49b8e0002893a62;03/01/2020;0;5;0;0.0;1.0;5;0;10;3;0
ObjectId(5e0fa9aacdc884000274ee56);ROOTS TO GO;Condor - Curitiba - Umbará;5de3d6c048d3f900024ea7e3;03/01/2020;0;5;0;0.0;1.0;5;0;10;4;0
ObjectId(5e0fab5ccdc884000274efe6);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5dae1bdcfd8abd000253b680;03/01/2020;0;0;0;0.0;0.0;3;0;6;3;0
ObjectId(5e0fafd8632e9c0002224802);MOINHO DO NORDESTE;Condor - Ponta Grossa - Jd. Carvalho;5dd55e22d49b8e0002893a62;03/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;3;0
ObjectId(5e0fafd8632e9c0002224806);ROOTS TO GO;Condor - Ponta Grossa - Jd. Carvalho;5dd55e22d49b8e0002893a62;03/01/2020;0;5;0;0.0;1.0;5;0;10;2;1
ObjectId(5e0fb204753b2d000223eeb2);DOM ELISEO;Condor - Fazenda Rio Grande;5d94b47d7574da0002e493d5;03/01/2020;0;0;0;0.0;0.0;7;0;14;3;0
ObjectId(5e12a9fb99173d000298fc9f);STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A;Max Atacadista - Pinhais - Centro;5dcd1e4497f3a60002d3bcff;13/01/2020;0;0;0;0.0;0.0;35;0;22;2;1
ObjectId(5e132e80491c4a0002712360);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;5de7a14fccd3f400029548b6;06/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e1337b33b094b000294e9a3);MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;5dae645a554d5300020e450d;06/01/2020;0;3;0;0.0;1.0;3;0;6;5;0
ObjectId(5e133a63724007000232819b);MOINHO DO NORDESTE;Condor - Curitiba - Novo Mundo;5daa32561f47c700024aa1f6;06/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e13454421e71400029f3399);MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;06/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e13474b7f58560002f16d51);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5d92a44ddaf60800023761b3;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e134af9082b3600029fdb7f);MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;5cbf7e97c988da0039803bfb;06/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;5;0
ObjectId(5e135175eb306600023dbe05);MOINHO DO NORDESTE;Condor -  Londrina;5d669adf3a6c7e0002b841f0;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e1352dab0238a0002d5f552);MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;5de7a14fccd3f400029548b6;06/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;5;0
ObjectId(5e135450082b3600029fe586);MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;5dec10bef3609700028887a4;06/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e135b65082b3600029feaf7);MOINHO DO NORDESTE;Condor -  Araucária - Bairro Costeira;5dbc21b2e883f000021556ce;06/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;4;0
ObjectId(5e136aa3eb306600023dd104);MOINHO DO NORDESTE;Condor - Curitiba - Boa Vista;5d92a44ddaf60800023761b3;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e137d8cc96bdf000220a583);DOM ELISEO;Condor - Campo Largo - Centro;5da71b107fb7170002ad6e33;06/01/2020;0;0;0;0.0;0.0;7;0;14;3;0
ObjectId(5e137f57c26826000264afbd);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5cbf7e97c988da0039803bfb;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e138079c26826000264b034);MOINHO DO NORDESTE;Condor - Almirante Tamandaré - Alto Pinheiros;5d92a44ddaf60800023761b3;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e138446c26826000264b2df);MOINHO DO NORDESTE;Condor - Curitiba - Brasília;5d1eb0ac05834f0002a6f85f;06/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e138f7ebaa1fa0002534614);DOM ELISEO;Condor - São José dos Pinhais - Centro;5de71d91c46ae70002e5e4eb;06/01/2020;0;6;0;0.0;0.8571428571428571;7;0;14;3;0
ObjectId(5e13968bbce55c000234167e);MOINHO DO NORDESTE;Condor - Curitiba - Santa Felicidade;5de93585fbdfee0002c7bb24;06/01/2020;0;3;0;0.0;1.0;3;0;6;3;0
ObjectId(5e13fb62baa1fa0002536192);MOINHO DO NORDESTE;Condor -  Campo Mourão;5e1358ad5e8047000201a429;14/01/2020;0;0;0;0.0;0.0;3;12.0;10;2;1
ObjectId(5e1468de14b6c40002989811);MOINHO DO NORDESTE;Condor -  Maringá - Av. Colombo;5dec10bef3609700028887a4;07/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e1476e4fc9bcd000202af74);MOINHO DO NORDESTE;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;07/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;5;0
ObjectId(5e1476e4fc9bcd000202af78);ROOTS TO GO;Condor -  Maringá  - Av. Paranà;5dec10bef3609700028887a4;07/01/2020;0;5;0;0.0;1.0;5;0;10;3;0
ObjectId(5e14937ff776ac0002889157);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Centro;5de71d91c46ae70002e5e4eb;07/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;4;0
ObjectId(5e14937ff776ac000288915b);ROOTS TO GO;Condor - São José dos Pinhais - Centro;5de71d91c46ae70002e5e4eb;07/01/2020;0;4;0;0.0;0.8;5;0;10;2;1
ObjectId(5e14a18bca3823000208452f);MOINHO DO NORDESTE;Condor - São José dos Pinhais - Rua Joinville;5de71d91c46ae70002e5e4eb;07/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e14a18bca38230002084533);ROOTS TO GO;Condor - São José dos Pinhais - Rua Joinville;5de71d91c46ae70002e5e4eb;07/01/2020;0;5;0;0.0;1.0;5;0;10;3;0
ObjectId(5e14b6a1af03fc0002adc4d8);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5daa32561f47c700024aa1f6;07/01/2020;0;0;0;0.0;0.0;3;0;6;3;0
ObjectId(5e14b71eee490600028bfb41);NOVILHO NOBRE (CÂMARA FRIA);Walmart - Curitiba - Juvevê;5cf955a7a5a53e0002640d8b;07/01/2020;0;0;0;0.0;0.0;3;0;6;2;1
ObjectId(5e14b7c105ea660002449559);MOINHO DO NORDESTE;Condor - Curitiba - Champagnat;5d94b47d7574da0002e493d5;07/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;3;0
ObjectId(5e14c1c5907ec90002457964);MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;5dae645a554d5300020e450d;07/01/2020;0;3;0;0.0;1.0;3;0;6;3;0
ObjectId(5e14c1c5907ec90002457968);ROOTS TO GO;Condor - Curitiba - João Bettega;5dae645a554d5300020e450d;07/01/2020;0;5;0;0.0;1.0;5;0;10;2;1
ObjectId(5e14c715eb6b39000210baeb);ROOTS TO GO;Condor - Curitiba - Santa Felicidade;5dbed90ee618f600022692b7;07/01/2020;0;5;0;0.0;1.0;5;0;10;3;0
ObjectId(5e14c740eade1f0002846df7);MOINHO DO NORDESTE;Condor - Curitiba - Cristo Rei;5d92a44ddaf60800023761b3;07/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e14cf2ff314c50002749b04);ROOTS TO GO;Condor - Curitiba - Santa Cândida;5da9244397fc8600020d7556;07/01/2020;0;0;0;0.0;0.0;5;0;10;2;1
ObjectId(5e14db98ff0d490002651dcf);NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Portão;5da5f89c3778a80002097293;07/01/2020;0;3;0;0.0;1.0;3;0;6;5;0
ObjectId(5e14e24bf5f73c0002631064);NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Santa Felicidade;5dae1bdcfd8abd000253b680;07/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e14e46cfb54ff00028b13bc);ROOTS TO GO;Condor - Curitiba - Santa Quitéria;5de78cc8c46ae70002e60466;07/01/2020;0;0;0;0.0;0.0;5;0;10;2;1
ObjectId(5e14ebffdbeb4f0002b531ac);ROOTS TO GO;Condor - Ponta Grossa - Jd. Carvalho;5dd55e22d49b8e0002893a62;07/01/2020;0;5;0;0.0;1.0;5;0;10;4;0
ObjectId(5e14f064f5f73c000263178d);ROOTS TO GO;Condor - Ponta Grossa - Nova Rússia;5dc1e88767625a0002d06324;07/01/2020;0;5;0;0.0;1.0;5;0;10;2;1
ObjectId(5e14f116f5f73c0002631802);ROOTS TO GO;Condor - Pinhais - Av. Jacob Macanhan;5de93585fbdfee0002c7bb24;07/01/2020;0;0;0;0.0;0.0;5;0;10;4;0
ObjectId(5e14f33ff5f73c0002631931);ROOTS TO GO;Condor - Curitiba - Pinheirinho;5daa32561f47c700024aa1f6;07/01/2020;0;0;0;0.0;0.0;5;0;10;2;1
ObjectId(5e153c7310dcc6000232105e);MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;5dd2a665849da70002026762;07/01/2020;0;1;0;0.0;0.33333333333333331;3;0;6;4;0
ObjectId(5e153c7310dcc60002321062);ROOTS TO GO;Condor - Curitiba - Nilo Peçanha;5dd2a665849da70002026762;07/01/2020;0;1;0;0.0;0.2;5;0;10;2;1
ObjectId(5e154d0dd156240002266a06);CONDOR MATRIZ;Condor - Curitiba - Champagnat;5db72bbd2546450002800f62;15/01/2020;0;5;0;0.0;0.090909090909090912;55;36.0;20;2;1
ObjectId(5e154d20eca21f00029766a6);MOINHO DO NORDESTE;Condor - Araucária - BR;5dd4758422b9470002bad267;15/01/2020;0;2;0;0.0;0.66666666666666663;3;21.0;4;2;1
ObjectId(5e15c849b68c800002702633);MOINHO DO NORDESTE;Condor - Curitiba - Wenceslau Braz;5e0883c967dd340002954f11;07/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e17262eb912650002c3d038);COCA-COLA FEMSA;Condor - Curitiba - Cristo Rei;5de8e993f26ea10002a8c797;11/01/2020;0;0;0;0.0;0.0;174;72.0;24;2;1
ObjectId(5e1735fe09a3410002e1c8cc);MOINHO DO NORDESTE;Condor - Ponta Grossa - Nova Rússia;5df929b0739f8a00029be468;09/01/2020;0;0;0;0.0;0.0;3;0;6;4;0
ObjectId(5e17459047d9d000029f9cd8);MOINHO DO NORDESTE;Condor - Ponta Grossa - Oficinas;5df929b0739f8a00029be468;09/01/2020;0;0;0;0.0;0.0;3;0;6;3;0
ObjectId(5e1746c647d9d000029f9dc7);MOINHO DO NORDESTE;Condor - Curitiba - Umbará;5dbc21b2e883f000021556ce;09/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e174feeb07f7d00027b8d8f);MOINHO DO NORDESTE;Condor -  Campo Largo - Loteamento São José;5da71b107fb7170002ad6e33;09/01/2020;0;3;0;0.0;1.0;3;0;6;3;0
ObjectId(5e17550d47d9d000029fa8b6);MOINHO DO NORDESTE;Condor - Campo Largo - Centro;5da71b107fb7170002ad6e33;09/01/2020;0;2;0;0.0;0.66666666666666663;3;0;6;4;0
ObjectId(5e175a42b07f7d00027b92c2);MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;5ce897b9b9a066003474ac32;09/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e175a42b07f7d00027b92c6);DOM ELISEO;Condor -  Paranaguá - Raia;5ce897b9b9a066003474ac32;09/01/2020;0;4;0;0.0;0.5714285714285714;7;0;14;4;0
ObjectId(5e176b0347d9d000029fb4b7);MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;5daa32561f47c700024aa1f6;09/01/2020;0;0;0;0.0;0.0;3;0;6;5;0
ObjectId(5e1785411269140002df26a6);COCA-COLA FEMSA;Max Contemporânea Atacarejo - Araucária;5df0f157585efe000206b2ef;13/01/2020;0;0;0;0.0;0.0;314;11.0;16;1;1
